Molecular weight,Acceptors,Donors,LogP,Molecular Refractivity,Wiener index,Ids,PD_amide,PD_positive,PD_neutral,PD_heteroatom,PD_OH,PA_amide,PA_negative,PA_neutral,PA_aromatic,Free energy,P_logp,P_MR
437.277737968,6.0,0.0,3.9638000000000018,116.22800000000008,2730.0,1fki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.05185103800005,8.0,6.0,-2.6156299999999995,64.82710000000002,1038.0,1rpf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449.2566086,4.0,0.0,5.290100000000005,128.46900000000002,3282.0,1fkg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424.0491706600898,7.0,4.0,1.4467399999999997,94.34980000000004,1952.0,1tkb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794.447931576,8.0,6.0,3.685600000000005,221.8903999999994,15471.0,1hvl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653.360005348,7.0,6.0,1.8319000000000007,165.61839999999972,7856.0,1epo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794.447931576,8.0,6.0,3.685600000000005,221.8903999999994,15471.0,1hvk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794.447931576,8.0,6.0,3.685600000000005,221.8903999999994,15471.0,1hvi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534.320605824,5.0,4.0,4.968900000000004,151.87289999999982,5085.0,1sbg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522.3228915679999,6.0,6.0,0.9072000000000026,130.56040000000004,4130.0,1apv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519.307337442,6.0,4.0,2.636000000000002,135.7034,3976.0,1ppk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685.4625785960002,8.0,8.0,1.4672000000000065,182.2518999999996,10287.0,1lyb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228.063388104,4.0,3.0,-0.3797,50.746400000000015,387.0,2cht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578.35482529609,7.0,6.0,-0.5552999999999908,152.82569999999978,6554.0,1aaq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778.453016956,7.0,5.0,4.714800000000004,220.50059999999937,15056.0,1hvj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473.27340209209,3.0,4.0,2.7387000000000006,120.13820000000004,3502.0,1elb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464.1348523899999,6.0,4.0,2.2729,114.71450000000004,3615.0,8cpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455.303558792,4.0,0.0,5.497700000000006,129.64900000000006,3282.0,1fkh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578.35482529609,7.0,6.0,-0.5552999999999908,152.82569999999978,6554.0,1siv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.05282342,5.0,4.0,-2.5823,29.979199999999988,109.0,1drj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.05282342,5.0,4.0,-2.5823,29.979199999999988,109.0,2dri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.05282342,5.0,4.0,-2.5823,29.979199999999988,109.0,1drk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.0684734839999,4.0,2.0,3.968600000000002,93.16610000000004,1304.0,1flr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284.271530392,1.0,1.0,6.332500000000007,87.18180000000007,1313.0,1hmr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282.255880328,1.0,1.0,6.108500000000007,87.08780000000007,1313.0,1hms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284.271530392,1.0,1.0,6.332500000000008,87.18180000000007,1313.0,1hmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479.1958821320901,6.0,4.0,-0.9335999999999955,121.61820000000002,4796.0,1cny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175.11895214009,2.0,5.0,-2.055229999999999,43.46270000000001,312.0,1laf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.109550448,0.0,0.0,3.029200000000001,45.05400000000002,133.0,186l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389.1489319400901,6.0,4.0,-2.5448999999999966,92.55120000000004,2418.0,1cnw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.109550448,0.0,0.0,2.8851000000000013,44.98400000000002,126.0,184l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.988132052,6.0,2.0,-0.8561000000000003,45.5859,257.0,1yda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.057849224,0.0,1.0,2.1679000000000004,38.29870000000001,79.0,185l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276.024633246,7.0,7.0,-3.3760999999999983,49.65910000000002,566.0,1pgp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.10443052818,1.0,3.0,-2.2963999999999984,31.301,102.0,1lah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.07825032,0.0,0.0,2.30344,35.916,62.0,187l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.12746822409,5.0,3.0,-1.6610999999999967,79.54150000000003,1416.0,1cnx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.07825032,0.0,0.0,2.30344,35.916,60.0,188l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.988132052,6.0,2.0,-0.8561000000000003,45.5859,257.0,1ydb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.069476528,3.0,2.0,-2.6873999999999985,33.974799999999995,165.0,1lag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.988132052,6.0,2.0,-0.8561000000000003,45.5859,257.0,1ydd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.048072388,5.0,5.0,-2.794099999999999,29.02859999999999,125.0,2gyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627.36210174818,6.0,6.0,-0.5069999999999919,167.30799999999968,8646.0,1cgl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427.133060788,3.0,3.0,2.851700000000001,90.50210000000004,2580.0,1ele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502.27261007600015,5.0,4.0,2.46457,141.13029999999992,4158.0,1fpc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475.133060788,3.0,3.0,3.438400000000001,105.81010000000002,3600.0,1eld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.07840639008998,1.0,3.0,-0.2217999999999999,38.17519999999998,123.0,1lcp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.98237451,3.0,3.0,-0.8197000000000001,25.631899999999995,98.0,1pdz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606.2882430760001,3.0,2.0,7.375200000000007,184.25959999999952,7167.0,1hvr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339.15042928,4.0,3.0,2.3992000000000004,93.06250000000006,1318.0,1atl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.993273542,4.0,4.0,-1.3989,27.9253,134.0,1tpw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505.2246568399999,7.0,3.0,2.4028,133.23270000000008,3813.0,1hpv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.085186168,6.0,5.0,-2.7172999999999994,53.27790000000003,496.0,1ctu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715.2036772860002,12.0,9.0,-0.3131999999999959,174.1230999999998,11002.0,1gar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.068748256,1.0,2.0,0.97067,37.4581,121.0,1bty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838.4265274359999,8.0,8.0,3.025300000000008,231.61249999999944,18934.0,1fiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521.27340209209,3.0,3.0,4.519700000000003,135.94149999999993,4606.0,1bma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.090271548,5.0,4.0,-2.0356999999999994,52.13810000000003,414.0,1ctt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587.40357263618,5.0,5.0,0.038500000000009,162.0028999999997,6538.0,1hbv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794.447931576,8.0,6.0,3.685600000000005,221.8903999999994,15471.0,1hvs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.3962961840899,5.0,6.0,0.892600000000005,158.3832999999998,5836.0,1hii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.10190510809,1.0,2.0,-0.2724000000000002,33.76689999999999,96.0,1lan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808.3081134080902,23.0,17.0,-11.766500000000022,169.15819999999988,14124.0,1ppi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.3962961840899,5.0,6.0,0.892600000000005,158.3832999999998,5836.0,1hih,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0569364179999,8.0,4.0,-1.4168000000000007,65.43930000000002,859.0,1nja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.050788418,5.0,2.0,2.413899999999999,69.90350000000004,981.0,1gaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.04095200599994,7.0,4.0,-1.7057,63.85260000000003,859.0,1tsy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0243295600001,12.0,7.0,-2.4527,87.39109999999998,2115.0,1dar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674.220038558,9.0,9.0,-0.4799999999999957,157.0452999999999,8549.0,1lkk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618.157438302,9.0,9.0,-1.8946999999999956,138.66930000000008,6791.0,1lkl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0569364179999,8.0,4.0,-1.4168000000000007,65.43930000000002,859.0,1nje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.3071576400001,12.0,11.0,-5.676100000000011,179.3221999999998,10991.0,1str,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.11755517209,1.0,2.0,0.1193000000000004,40.83889999999999,162.0,1ceb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.04095200599994,7.0,4.0,-1.7057,63.85260000000003,859.0,1njd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307.0569364179999,8.0,4.0,-1.4168000000000007,65.43930000000002,859.0,1njc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419.9623796699999,9.0,9.0,-3.4836000000000005,68.77170000000001,1221.0,1mai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772.2785003680001,11.0,8.0,-2.224399999999989,195.0389999999997,10633.0,1sld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406.3245595043599,3.0,7.0,-4.112300000000004,102.99160000000003,2346.0,2olb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.17972696427,0.0,3.0,-2.7960999999999974,41.0206,165.0,1pot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363.0579990380001,10.0,6.0,-2.5697,76.48079999999999,1230.0,1det,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347.10026403009,4.0,4.0,0.3697999999999996,81.02800000000002,1382.0,1kel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456.273655632,5.0,4.0,2.9166000000000007,126.54160000000005,3121.0,1mmq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.027002596,4.0,4.0,-1.3926,37.02119999999999,250.0,1grp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483.27143002009007,4.0,7.0,0.411070000000005,133.7274,4426.0,1sln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615.3773578881799,5.0,6.0,0.0327000000000092,172.31439999999955,7788.0,1hsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.99380204409,2.0,3.0,-0.0504000000000002,59.468300000000006,333.0,1igb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.13036253200005,4.0,4.0,-0.1186999999999997,87.29780000000002,1214.0,1jao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648.27094005209,18.0,14.0,-9.510800000000016,136.54880000000003,7413.0,1gai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534.320605824,5.0,4.0,4.968900000000004,151.87289999999985,5085.0,1tcx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388.0072825279999,9.0,5.0,-1.5887000000000004,74.7629,1460.0,1dud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596.4009813840001,7.0,9.0,-0.5316299999999894,158.38349999999997,7304.0,1gno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596.4009813840001,7.0,9.0,-0.5316299999999894,158.38349999999997,7304.0,1gnn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830.4290879519999,8.0,6.0,4.280000000000002,221.99239999999935,16308.0,1dif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302.159019804,5.0,5.0,-1.7396999999999967,72.68300000000002,1034.0,1jaq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.04115175609,3.0,2.0,0.4084,69.69660000000002,576.0,2csn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473.28244648800006,5.0,4.0,4.329640000000003,135.59079999999994,3633.0,1mmr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597.3646617080899,6.0,5.0,2.087600000000004,164.5442999999997,6693.0,1mtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667.2498260320002,9.0,4.0,2.366000000000001,181.4888999999996,8500.0,1hpx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
